order_id,order_line_number,customer_id,product_id,order_timestamp,quantity,unit_price,discount_amount,tax_amount
ORD-1214,4,CUST-0041,PROD-0010,2025-01-12 12:08:00,3,975.13,146.27,222.33
ORD-1215,1,CUST-0081,PROD-0014,2024-06-05 14:39:00,1,129.44,19.42,8.8
ORD-1215,2,CUST-0081,PROD-0006,2024-06-05 14:39:00,2,277.99,83.4,37.81
ORD-1215,3,CUST-0081,PROD-0007,2024-06-05 14:39:00,2,51.31,5.13,7.8
ORD-1215,4,CUST-0081,PROD-0009,2024-06-05 14:39:00,1,280.12,28.01,20.17
ORD-1216,1,CUST-0083,PROD-0045,2024-03-28 11:35:00,2,127.27,12.73,19.34
ORD-1216,2,CUST-0083,PROD-0002,2024-03-28 11:35:00,3,344.53,51.68,78.55
ORD-1216,3,CUST-0083,PROD-0043,2024-03-28 11:35:00,3,491.29,221.08,100.22
ORD-1217,1,CUST-0038,PROD-0032,2025-10-24 08:50:00,1,677.2,33.86,51.47
ORD-1217,2,CUST-0038,PROD-0025,2025-10-24 08:50:00,2,770.11,0.0,123.22
ORD-1218,1,CUST-0068,PROD-0009,2024-01-14 13:59:00,2,280.12,56.02,40.34
ORD-1218,2,CUST-0068,PROD-0025,2024-01-14 13:59:00,3,770.11,115.52,175.58
ORD-1218,3,CUST-0068,PROD-0037,2024-01-14 13:59:00,2,1054.11,0.0,168.66
ORD-1219,1,CUST-0003,PROD-0014,2025-08-25 09:00:00,2,129.44,25.89,18.64
ORD-1219,2,CUST-0003,PROD-0003,2025-08-25 09:00:00,3,889.04,400.07,181.36
ORD-1219,3,CUST-0003,PROD-0004,2025-08-25 09:00:00,2,1072.77,321.83,145.9
ORD-1220,1,CUST-0011,PROD-0018,2025-10-18 16:34:00,2,466.67,0.0,74.67
ORD-1220,2,CUST-0011,PROD-0006,2025-10-18 16:34:00,3,277.99,41.7,63.38
ORD-1221,1,CUST-0020,PROD-0020,2025-07-04 13:25:00,3,1036.81,466.56,211.51
ORD-1222,1,CUST-0094,PROD-0028,2024-09-02 08:15:00,1,784.68,117.7,53.36
ORD-1223,1,CUST-0079,PROD-0008,2025-09-16 08:19:00,3,786.86,118.03,179.4
ORD-1223,2,CUST-0079,PROD-0001,2025-09-16 08:19:00,3,774.52,0.0,185.88
ORD-1224,1,CUST-0021,PROD-0011,2025-05-24 13:33:00,3,970.87,291.26,209.71
ORD-1224,2,CUST-0021,PROD-0024,2025-05-24 13:33:00,3,139.18,0.0,33.4
ORD-1224,3,CUST-0021,PROD-0009,2025-05-24 13:33:00,1,280.12,28.01,20.17
ORD-1225,1,CUST-0055,PROD-0046,2024-10-06 16:04:00,1,149.39,22.41,10.16
ORD-1225,2,CUST-0055,PROD-0037,2024-10-06 16:04:00,2,1054.11,210.82,151.79
ORD-1225,3,CUST-0055,PROD-0041,2024-10-06 16:04:00,1,682.41,102.36,46.4
ORD-1226,1,CUST-0073,PROD-0007,2024-06-20 13:10:00,3,51.31,0.0,12.31
ORD-1226,2,CUST-0073,PROD-0037,2024-06-20 13:10:00,1,1054.11,0.0,84.33
ORD-1226,3,CUST-0073,PROD-0044,2024-06-20 13:10:00,1,1197.09,0.0,95.77
ORD-1227,1,CUST-0032,PROD-0010,2024-02-18 15:23:00,3,975.13,438.81,198.93
ORD-1227,2,CUST-0032,PROD-0012,2024-02-18 15:23:00,1,421.5,42.15,30.35
ORD-1227,3,CUST-0032,PROD-0003,2024-02-18 15:23:00,1,889.04,133.36,60.45
ORD-1227,4,CUST-0032,PROD-0036,2024-02-18 15:23:00,3,268.96,80.69,58.1
ORD-1228,1,CUST-0035,PROD-0033,2024-03-21 17:23:00,3,1014.57,0.0,243.5
ORD-1229,1,CUST-0023,PROD-0026,2024-08-17 20:33:00,1,456.81,68.52,31.06
ORD-1230,1,CUST-0037,PROD-0001,2024-11-15 13:05:00,3,774.52,232.36,167.3
ORD-1230,2,CUST-0037,PROD-0024,2024-11-15 13:05:00,3,139.18,20.88,31.73
ORD-1230,3,CUST-0037,PROD-0013,2024-11-15 13:05:00,2,1149.51,229.9,165.53
ORD-1230,4,CUST-0037,PROD-0019,2024-11-15 13:05:00,3,998.7,449.42,203.73
ORD-1231,1,CUST-0099,PROD-0010,2024-07-20 19:57:00,2,975.13,0.0,156.02
ORD-1231,2,CUST-0099,PROD-0001,2024-07-20 19:57:00,1,774.52,77.45,55.77
ORD-1232,1,CUST-0082,PROD-0043,2025-12-12 08:21:00,2,491.29,98.26,70.75
ORD-1233,1,CUST-0014,PROD-0032,2024-07-30 16:15:00,2,677.2,0.0,108.35
ORD-1233,2,CUST-0014,PROD-0004,2024-07-30 16:15:00,1,1072.77,53.64,81.53
ORD-1233,3,CUST-0014,PROD-0010,2024-07-30 16:15:00,3,975.13,438.81,198.93
ORD-1233,4,CUST-0014,PROD-0046,2024-07-30 16:15:00,3,149.39,44.82,32.27
ORD-1234,1,CUST-0059,PROD-0041,2024-03-28 17:06:00,1,682.41,0.0,54.59
ORD-1234,2,CUST-0059,PROD-0026,2024-03-28 17:06:00,2,456.81,45.68,69.44
ORD-1235,1,CUST-0031,PROD-0026,2024-10-26 12:54:00,2,456.81,91.36,65.78
ORD-1235,2,CUST-0031,PROD-0045,2024-10-26 12:54:00,2,127.27,25.45,18.33
ORD-1235,3,CUST-0031,PROD-0048,2024-10-26 12:54:00,1,94.96,0.0,7.6
ORD-1236,1,CUST-0026,PROD-0010,2024-05-20 20:49:00,1,975.13,48.76,74.11
ORD-1237,1,CUST-0058,PROD-0035,2025-04-23 13:26:00,2,392.23,39.22,59.62
ORD-1238,1,CUST-0058,PROD-0006,2024-11-12 15:16:00,1,277.99,27.8,20.02
ORD-1239,1,CUST-0091,PROD-0021,2025-12-15 17:02:00,1,851.39,42.57,64.71
ORD-1239,2,CUST-0091,PROD-0010,2025-12-15 17:02:00,2,975.13,292.54,132.62
ORD-1240,1,CUST-0066,PROD-0012,2024-02-21 18:19:00,2,421.5,42.15,64.07
ORD-1240,2,CUST-0066,PROD-0002,2024-02-21 18:19:00,1,344.53,51.68,23.43
ORD-1240,3,CUST-0066,PROD-0026,2024-02-21 18:19:00,1,456.81,22.84,34.72
ORD-1241,1,CUST-0016,PROD-0009,2024-01-14 08:53:00,2,280.12,56.02,40.34
ORD-1241,2,CUST-0016,PROD-0013,2024-01-14 08:53:00,3,1149.51,0.0,275.88
ORD-1242,1,CUST-0075,PROD-0002,2025-08-24 12:58:00,1,344.53,17.23,26.18
ORD-1243,1,CUST-0083,PROD-0022,2025-03-31 20:08:00,1,288.92,0.0,23.11
ORD-1244,1,CUST-0060,PROD-0047,2024-02-22 10:59:00,2,954.65,286.39,129.83
ORD-1244,2,CUST-0060,PROD-0026,2024-02-22 10:59:00,1,456.81,45.68,32.89
ORD-1244,3,CUST-0060,PROD-0032,2024-02-22 10:59:00,1,677.2,33.86,51.47
ORD-1244,4,CUST-0060,PROD-0002,2024-02-22 10:59:00,2,344.53,68.91,49.61
ORD-1245,1,CUST-0058,PROD-0042,2024-06-02 08:39:00,2,709.81,212.94,96.53
ORD-1245,2,CUST-0058,PROD-0019,2024-06-02 08:39:00,3,998.7,449.42,203.73
ORD-1246,1,CUST-0008,PROD-0027,2024-03-31 12:24:00,3,335.03,50.25,76.39
ORD-1246,2,CUST-0008,PROD-0013,2024-03-31 12:24:00,3,1149.51,0.0,275.88
ORD-1247,1,CUST-0049,PROD-0023,2025-01-03 15:34:00,2,114.15,22.83,16.44
ORD-1247,2,CUST-0049,PROD-0037,2025-01-03 15:34:00,1,1054.11,0.0,84.33
ORD-1247,3,CUST-0049,PROD-0033,2025-01-03 15:34:00,2,1014.57,101.46,154.21
ORD-1247,4,CUST-0049,PROD-0021,2025-01-03 15:34:00,1,851.39,85.14,61.3
ORD-1248,1,CUST-0008,PROD-0011,2025-04-29 16:22:00,1,970.87,48.54,73.79
ORD-1248,2,CUST-0008,PROD-0007,2025-04-29 16:22:00,2,51.31,0.0,8.21
ORD-1249,1,CUST-0098,PROD-0023,2024-08-13 17:54:00,2,114.15,22.83,16.44
ORD-1249,2,CUST-0098,PROD-0012,2024-08-13 17:54:00,3,421.5,0.0,101.16
ORD-1249,3,CUST-0098,PROD-0016,2024-08-13 17:54:00,3,972.41,291.72,210.04
ORD-1249,4,CUST-0098,PROD-0038,2024-08-13 17:54:00,3,793.42,119.01,180.9
ORD-1250,1,CUST-0073,PROD-0035,2024-07-12 20:56:00,1,392.23,0.0,31.38
ORD-1250,2,CUST-0073,PROD-0020,2024-07-12 20:56:00,1,1036.81,51.84,78.8
ORD-1250,3,CUST-0073,PROD-0012,2024-07-12 20:56:00,3,421.5,63.23,96.1
ORD-1250,4,CUST-0073,PROD-0032,2024-07-12 20:56:00,1,677.2,101.58,46.05
ORD-1251,1,CUST-0001,PROD-0022,2024-12-06 17:12:00,1,288.92,28.89,20.8
ORD-1251,2,CUST-0001,PROD-0046,2024-12-06 17:12:00,1,149.39,0.0,11.95
ORD-1252,1,CUST-0019,PROD-0008,2025-08-24 19:58:00,2,786.86,0.0,125.9
ORD-1252,2,CUST-0019,PROD-0034,2025-08-24 19:58:00,2,290.28,87.08,39.48
ORD-1253,1,CUST-0076,PROD-0009,2024-04-14 13:19:00,2,280.12,84.04,38.1
ORD-1253,2,CUST-0076,PROD-0011,2024-04-14 13:19:00,3,970.87,291.26,209.71
ORD-1253,3,CUST-0076,PROD-0047,2024-04-14 13:19:00,1,954.65,95.47,68.73
ORD-1254,1,CUST-0029,PROD-0025,2025-11-13 17:52:00,3,770.11,231.03,166.34
ORD-1254,2,CUST-0029,PROD-0020,2025-11-13 17:52:00,1,1036.81,51.84,78.8
ORD-1255,1,CUST-0094,PROD-0037,2024-01-03 19:36:00,2,1054.11,105.41,160.22
ORD-1255,2,CUST-0094,PROD-0003,2024-01-03 19:36:00,3,889.04,0.0,213.37
ORD-1255,3,CUST-0094,PROD-0012,2024-01-03 19:36:00,2,421.5,42.15,64.07
ORD-1255,4,CUST-0094,PROD-0039,2024-01-03 19:36:00,2,1099.17,0.0,175.87
ORD-1256,1,CUST-0031,PROD-0046,2024-12-22 13:10:00,3,149.39,44.82,32.27
ORD-1257,1,CUST-0058,PROD-0045,2024-01-13 12:13:00,2,127.27,25.45,18.33
ORD-1257,2,CUST-0058,PROD-0005,2024-01-13 12:13:00,1,517.87,0.0,41.43
ORD-1258,1,CUST-0007,PROD-0011,2025-01-31 15:46:00,2,970.87,291.26,132.04
ORD-1258,2,CUST-0007,PROD-0027,2025-01-31 15:46:00,1,335.03,50.25,22.78
ORD-1258,3,CUST-0007,PROD-0032,2025-01-31 15:46:00,3,677.2,101.58,154.4
ORD-1258,4,CUST-0007,PROD-0025,2025-01-31 15:46:00,1,770.11,115.52,52.37
ORD-1259,1,CUST-0010,PROD-0017,2024-02-05 12:01:00,2,652.75,65.28,99.22
ORD-1259,2,CUST-0010,PROD-0007,2024-02-05 12:01:00,2,51.31,5.13,7.8
ORD-1259,3,CUST-0010,PROD-0005,2024-02-05 12:01:00,3,517.87,0.0,124.29
ORD-1260,1,CUST-0071,PROD-0046,2024-04-06 13:38:00,1,149.39,22.41,10.16
ORD-1260,2,CUST-0071,PROD-0002,2024-04-06 13:38:00,1,344.53,0.0,27.56
ORD-1260,3,CUST-0071,PROD-0028,2024-04-06 13:38:00,1,784.68,78.47,56.5
ORD-1260,4,CUST-0071,PROD-0042,2024-04-06 13:38:00,1,709.81,35.49,53.95
ORD-1261,1,CUST-0053,PROD-0043,2025-12-15 16:46:00,1,491.29,0.0,39.3
ORD-1261,2,CUST-0053,PROD-0019,2025-12-15 16:46:00,1,998.7,149.81,67.91
ORD-1261,3,CUST-0053,PROD-0020,2025-12-15 16:46:00,3,1036.81,466.56,211.51
ORD-1262,1,CUST-0020,PROD-0006,2024-02-26 13:00:00,3,277.99,125.1,56.71
ORD-1262,2,CUST-0020,PROD-0019,2024-02-26 13:00:00,1,998.7,0.0,79.9
ORD-1262,3,CUST-0020,PROD-0043,2024-02-26 13:00:00,1,491.29,24.56,37.34
ORD-1262,4,CUST-0020,PROD-0041,2024-02-26 13:00:00,1,682.41,68.24,49.13
ORD-1263,1,CUST-0011,PROD-0031,2025-04-30 09:19:00,1,1187.64,178.15,80.76
ORD-1263,2,CUST-0011,PROD-0032,2025-04-30 09:19:00,1,677.2,67.72,48.76
ORD-1263,3,CUST-0011,PROD-0043,2025-04-30 09:19:00,2,491.29,98.26,70.75
ORD-1263,4,CUST-0011,PROD-0017,2025-04-30 09:19:00,1,652.75,97.91,44.39
ORD-1264,1,CUST-0006,PROD-0015,2024-09-27 15:29:00,1,1020.04,51.0,77.52
ORD-1264,2,CUST-0006,PROD-0018,2024-09-27 15:29:00,3,466.67,0.0,112.0
ORD-1264,3,CUST-0006,PROD-0037,2024-09-27 15:29:00,1,1054.11,105.41,75.9
ORD-1265,1,CUST-0070,PROD-0036,2025-02-28 20:37:00,2,268.96,80.69,36.58
ORD-1265,2,CUST-0070,PROD-0004,2025-02-28 20:37:00,3,1072.77,482.75,218.84
ORD-1266,1,CUST-0074,PROD-0026,2024-08-30 15:19:00,3,456.81,0.0,109.63
ORD-1267,1,CUST-0065,PROD-0008,2025-08-08 16:51:00,1,786.86,39.34,59.8
ORD-1267,2,CUST-0065,PROD-0029,2025-08-08 16:51:00,1,221.94,11.1,16.87
ORD-1268,1,CUST-0017,PROD-0013,2024-02-14 14:05:00,2,1149.51,229.9,165.53
ORD-1268,2,CUST-0017,PROD-0041,2024-02-14 14:05:00,3,682.41,0.0,163.78
ORD-1268,3,CUST-0017,PROD-0010,2024-02-14 14:05:00,1,975.13,146.27,66.31
ORD-1268,4,CUST-0017,PROD-0039,2024-02-14 14:05:00,3,1099.17,494.63,224.23
ORD-1269,1,CUST-0071,PROD-0001,2024-11-30 12:33:00,3,774.52,348.53,158.0
ORD-1269,2,CUST-0071,PROD-0045,2024-11-30 12:33:00,1,127.27,19.09,8.65
ORD-1269,3,CUST-0071,PROD-0040,2024-11-30 12:33:00,1,332.56,16.63,25.27
ORD-1269,4,CUST-0071,PROD-0038,2024-11-30 12:33:00,3,793.42,0.0,190.42
ORD-1270,1,CUST-0014,PROD-0035,2025-07-31 20:06:00,2,392.23,117.67,53.34
ORD-1270,2,CUST-0014,PROD-0023,2025-07-31 20:06:00,3,114.15,51.37,23.29
ORD-1270,3,CUST-0014,PROD-0027,2025-07-31 20:06:00,3,335.03,150.76,68.35
ORD-1271,1,CUST-0005,PROD-0040,2024-06-26 12:25:00,3,332.56,149.65,67.84
ORD-1271,2,CUST-0005,PROD-0039,2024-06-26 12:25:00,1,1099.17,164.88,74.74
ORD-1272,1,CUST-0043,PROD-0018,2025-12-09 11:03:00,2,466.67,93.33,67.2
ORD-1272,2,CUST-0043,PROD-0024,2025-12-09 11:03:00,2,139.18,41.75,18.93
ORD-1272,3,CUST-0043,PROD-0002,2025-12-09 11:03:00,3,344.53,0.0,82.69
ORD-1272,4,CUST-0043,PROD-0022,2025-12-09 11:03:00,1,288.92,14.45,21.96
ORD-1273,1,CUST-0039,PROD-0018,2025-03-30 20:52:00,3,466.67,0.0,112.0
ORD-1273,2,CUST-0039,PROD-0047,2025-03-30 20:52:00,1,954.65,143.2,64.92
ORD-1273,3,CUST-0039,PROD-0027,2025-03-30 20:52:00,1,335.03,50.25,22.78
ORD-1274,1,CUST-0095,PROD-0004,2025-05-12 20:33:00,1,1072.77,107.28,77.24
ORD-1274,2,CUST-0095,PROD-0033,2025-05-12 20:33:00,3,1014.57,456.56,206.97
ORD-1274,3,CUST-0095,PROD-0011,2025-05-12 20:33:00,1,970.87,0.0,77.67
ORD-1275,1,CUST-0023,PROD-0016,2024-07-17 11:53:00,1,972.41,145.86,66.12
ORD-1276,1,CUST-0007,PROD-0024,2025-01-05 19:12:00,2,139.18,0.0,22.27
ORD-1276,2,CUST-0007,PROD-0030,2025-01-05 19:12:00,3,212.81,0.0,51.07
ORD-1276,3,CUST-0007,PROD-0033,2025-01-05 19:12:00,1,1014.57,101.46,73.05
ORD-1277,1,CUST-0063,PROD-0038,2025-09-01 15:11:00,2,793.42,0.0,126.95
ORD-1277,2,CUST-0063,PROD-0036,2025-09-01 15:11:00,2,268.96,0.0,43.03
ORD-1277,3,CUST-0063,PROD-0023,2025-09-01 15:11:00,2,114.15,0.0,18.26
ORD-1277,4,CUST-0063,PROD-0011,2025-09-01 15:11:00,1,970.87,48.54,73.79
ORD-1278,1,CUST-0029,PROD-0018,2025-10-25 11:43:00,2,466.67,0.0,74.67
ORD-1278,2,CUST-0029,PROD-0042,2025-10-25 11:43:00,3,709.81,0.0,170.35
ORD-1279,1,CUST-0061,PROD-0015,2024-05-16 18:11:00,2,1020.04,204.01,146.89
ORD-1280,1,CUST-0092,PROD-0025,2025-12-28 18:17:00,1,770.11,115.52,52.37
ORD-1280,2,CUST-0092,PROD-0023,2025-12-28 18:17:00,2,114.15,34.24,15.52
ORD-1280,3,CUST-0092,PROD-0030,2025-12-28 18:17:00,3,212.81,0.0,51.07
ORD-1280,4,CUST-0092,PROD-0017,2025-12-28 18:17:00,1,652.75,65.28,47.0
ORD-1281,1,CUST-0072,PROD-0020,2025-10-25 17:38:00,2,1036.81,0.0,165.89
ORD-1281,2,CUST-0072,PROD-0044,2025-10-25 17:38:00,2,1197.09,239.42,172.38
ORD-1281,3,CUST-0072,PROD-0007,2025-10-25 17:38:00,3,51.31,15.39,11.08
ORD-1282,1,CUST-0036,PROD-0013,2024-09-25 18:45:00,1,1149.51,0.0,91.96
ORD-1282,2,CUST-0036,PROD-0010,2024-09-25 18:45:00,3,975.13,438.81,198.93
ORD-1282,3,CUST-0036,PROD-0034,2024-09-25 18:45:00,3,290.28,87.08,62.7
ORD-1283,1,CUST-0088,PROD-0019,2024-05-24 19:01:00,2,998.7,0.0,159.79
ORD-1283,2,CUST-0088,PROD-0017,2024-05-24 19:01:00,3,652.75,97.91,148.83
ORD-1283,3,CUST-0088,PROD-0027,2024-05-24 19:01:00,2,335.03,33.5,50.92
ORD-1283,4,CUST-0088,PROD-0026,2024-05-24 19:01:00,3,456.81,205.56,93.19
ORD-1284,1,CUST-0086,PROD-0043,2025-01-03 16:19:00,1,491.29,49.13,35.37
ORD-1284,2,CUST-0086,PROD-0036,2025-01-03 16:19:00,1,268.96,40.34,18.29
ORD-1285,1,CUST-0017,PROD-0044,2024-09-22 19:51:00,3,1197.09,0.0,287.3
ORD-1285,2,CUST-0017,PROD-0022,2024-09-22 19:51:00,1,288.92,28.89,20.8
ORD-1286,1,CUST-0029,PROD-0024,2024-11-11 14:50:00,2,139.18,41.75,18.93
ORD-1286,2,CUST-0029,PROD-0017,2024-11-11 14:50:00,1,652.75,97.91,44.39
ORD-1286,3,CUST-0029,PROD-0038,2024-11-11 14:50:00,1,793.42,0.0,63.47
ORD-1287,1,CUST-0061,PROD-0034,2024-07-19 16:07:00,1,290.28,14.51,22.06
ORD-1287,2,CUST-0061,PROD-0020,2024-07-19 16:07:00,1,1036.81,103.68,74.65
ORD-1287,3,CUST-0061,PROD-0027,2024-07-19 16:07:00,2,335.03,100.51,45.56
ORD-1287,4,CUST-0061,PROD-0004,2024-07-19 16:07:00,1,1072.77,107.28,77.24
ORD-1288,1,CUST-0092,PROD-0022,2024-07-04 20:05:00,3,288.92,0.0,69.34
ORD-1288,2,CUST-0092,PROD-0041,2024-07-04 20:05:00,1,682.41,102.36,46.4
ORD-1288,3,CUST-0092,PROD-0012,2024-07-04 20:05:00,2,421.5,42.15,64.07
ORD-1288,4,CUST-0092,PROD-0021,2024-07-04 20:05:00,1,851.39,42.57,64.71
ORD-1289,1,CUST-0063,PROD-0041,2024-04-01 10:39:00,2,682.41,0.0,109.19
ORD-1289,2,CUST-0063,PROD-0028,2024-04-01 10:39:00,1,784.68,39.23,59.64
ORD-1289,3,CUST-0063,PROD-0026,2024-04-01 10:39:00,3,456.81,137.04,98.67
ORD-1289,4,CUST-0063,PROD-0031,2024-04-01 10:39:00,1,1187.64,118.76,85.51
ORD-1290,1,CUST-0097,PROD-0041,2025-06-28 11:01:00,3,682.41,102.36,155.59
ORD-1291,1,CUST-0029,PROD-0007,2025-12-12 13:19:00,3,51.31,15.39,11.08
ORD-1291,2,CUST-0029,PROD-0025,2025-12-12 13:19:00,1,770.11,0.0,61.61
ORD-1292,1,CUST-0006,PROD-0028,2024-11-02 12:29:00,2,784.68,235.4,106.72
ORD-1292,2,CUST-0006,PROD-0044,2024-11-02 12:29:00,2,1197.09,119.71,181.96
ORD-1292,3,CUST-0006,PROD-0009,2024-11-02 12:29:00,1,280.12,42.02,19.05
ORD-1293,1,CUST-0003,PROD-0014,2024-08-22 11:46:00,1,129.44,6.47,9.84
ORD-1293,2,CUST-0003,PROD-0047,2024-08-22 11:46:00,1,954.65,95.47,68.73
ORD-1294,1,CUST-0092,PROD-0041,2025-10-29 20:02:00,1,682.41,0.0,54.59
ORD-1294,2,CUST-0092,PROD-0017,2025-10-29 20:02:00,3,652.75,0.0,156.66
ORD-1294,3,CUST-0092,PROD-0035,2025-10-29 20:02:00,3,392.23,0.0,94.14
ORD-1294,4,CUST-0092,PROD-0040,2025-10-29 20:02:00,1,332.56,0.0,26.6
ORD-1295,1,CUST-0054,PROD-0031,2025-03-31 14:07:00,1,1187.64,0.0,95.01
ORD-1295,2,CUST-0054,PROD-0045,2025-03-31 14:07:00,2,127.27,38.18,17.31
ORD-1295,3,CUST-0054,PROD-0010,2025-03-31 14:07:00,3,975.13,0.0,234.03
ORD-1296,1,CUST-0085,PROD-0027,2025-06-17 12:39:00,3,335.03,0.0,80.41
ORD-1296,2,CUST-0085,PROD-0007,2025-06-17 12:39:00,2,51.31,0.0,8.21
ORD-1297,1,CUST-0014,PROD-0017,2025-05-25 11:38:00,1,652.75,65.28,47.0
ORD-1297,2,CUST-0014,PROD-0034,2025-05-25 11:38:00,3,290.28,130.63,59.22
ORD-1298,1,CUST-0038,PROD-0014,2024-06-14 08:35:00,1,129.44,0.0,10.36
ORD-1298,2,CUST-0038,PROD-0045,2024-06-14 08:35:00,1,127.27,0.0,10.18
ORD-1298,3,CUST-0038,PROD-0031,2024-06-14 08:35:00,1,1187.64,178.15,80.76
ORD-1298,4,CUST-0038,PROD-0022,2024-06-14 08:35:00,1,288.92,0.0,23.11
ORD-1299,1,CUST-0100,PROD-0017,2025-06-08 09:46:00,3,652.75,97.91,148.83
ORD-1300,1,CUST-0059,PROD-0007,2024-10-31 12:29:00,1,51.31,0.0,4.1
ORD-1301,1,CUST-0038,PROD-0028,2025-01-04 20:43:00,1,784.68,0.0,62.77
ORD-1301,2,CUST-0038,PROD-0048,2025-01-04 20:43:00,1,94.96,4.75,7.22
ORD-1301,3,CUST-0038,PROD-0008,2025-01-04 20:43:00,3,786.86,118.03,179.4
ORD-1302,1,CUST-0043,PROD-0047,2025-01-02 15:39:00,2,954.65,95.47,145.11
ORD-1302,2,CUST-0043,PROD-0006,2025-01-02 15:39:00,1,277.99,41.7,18.9
ORD-1302,3,CUST-0043,PROD-0024,2025-01-02 15:39:00,2,139.18,41.75,18.93
ORD-1303,1,CUST-0035,PROD-0027,2025-01-30 19:54:00,1,335.03,0.0,26.8
ORD-1303,2,CUST-0035,PROD-0042,2025-01-30 19:54:00,1,709.81,0.0,56.78
ORD-1303,3,CUST-0035,PROD-0011,2025-01-30 19:54:00,2,970.87,291.26,132.04
ORD-1303,4,CUST-0035,PROD-0008,2025-01-30 19:54:00,3,786.86,354.09,160.52
ORD-1304,1,CUST-0024,PROD-0040,2025-09-18 14:49:00,3,332.56,49.88,75.82
ORD-1304,2,CUST-0024,PROD-0002,2025-09-18 14:49:00,2,344.53,103.36,46.86
ORD-1304,3,CUST-0024,PROD-0044,2025-09-18 14:49:00,1,1197.09,179.56,81.4
ORD-1305,1,CUST-0057,PROD-0001,2024-02-18 09:16:00,3,774.52,116.18,176.59
ORD-1305,2,CUST-0057,PROD-0046,2024-02-18 09:16:00,3,149.39,44.82,32.27
ORD-1305,3,CUST-0057,PROD-0044,2024-02-18 09:16:00,3,1197.09,0.0,287.3
ORD-1306,1,CUST-0056,PROD-0023,2025-11-09 19:15:00,2,114.15,11.42,17.35
ORD-1306,2,CUST-0056,PROD-0043,2025-11-09 19:15:00,3,491.29,0.0,117.91
ORD-1306,3,CUST-0056,PROD-0044,2025-11-09 19:15:00,1,1197.09,59.85,90.98
ORD-1306,4,CUST-0056,PROD-0042,2025-11-09 19:15:00,3,709.81,319.41,144.8
ORD-1307,1,CUST-0064,PROD-0021,2024-06-19 09:48:00,1,851.39,42.57,64.71
ORD-1307,2,CUST-0064,PROD-0016,2024-06-19 09:48:00,3,972.41,437.58,198.37
ORD-1307,3,CUST-0064,PROD-0022,2024-06-19 09:48:00,2,288.92,28.89,43.92
ORD-1307,4,CUST-0064,PROD-0018,2024-06-19 09:48:00,1,466.67,70.0,31.73
ORD-1308,1,CUST-0057,PROD-0029,2025-08-10 15:05:00,3,221.94,0.0,53.27
ORD-1308,2,CUST-0057,PROD-0021,2025-08-10 15:05:00,1,851.39,127.71,57.89
ORD-1308,3,CUST-0057,PROD-0008,2025-08-10 15:05:00,2,786.86,0.0,125.9
ORD-1308,4,CUST-0057,PROD-0032,2025-08-10 15:05:00,3,677.2,0.0,162.53
ORD-1309,1,CUST-0012,PROD-0033,2025-09-11 17:40:00,3,1014.57,456.56,206.97
ORD-1309,2,CUST-0012,PROD-0036,2025-09-11 17:40:00,2,268.96,53.79,38.73
ORD-1309,3,CUST-0012,PROD-0014,2025-09-11 17:40:00,1,129.44,6.47,9.84
ORD-1310,1,CUST-0059,PROD-0046,2024-12-06 16:49:00,1,149.39,0.0,11.95
ORD-1310,2,CUST-0059,PROD-0043,2024-12-06 16:49:00,3,491.29,73.69,112.01
ORD-1310,3,CUST-0059,PROD-0024,2024-12-06 16:49:00,1,139.18,13.92,10.02
ORD-1310,4,CUST-0059,PROD-0029,2024-12-06 16:49:00,2,221.94,44.39,31.96
ORD-1311,1,CUST-0071,PROD-0003,2025-06-19 13:44:00,1,889.04,133.36,60.45
ORD-1312,1,CUST-0018,PROD-0013,2025-02-24 09:16:00,2,1149.51,114.95,174.73
ORD-1312,2,CUST-0018,PROD-0008,2025-02-24 09:16:00,2,786.86,78.69,119.6
ORD-1313,1,CUST-0092,PROD-0003,2024-12-13 09:48:00,1,889.04,133.36,60.45
ORD-1313,2,CUST-0092,PROD-0041,2024-12-13 09:48:00,2,682.41,68.24,103.73
ORD-1313,3,CUST-0092,PROD-0044,2024-12-13 09:48:00,2,1197.09,0.0,191.53
ORD-1313,4,CUST-0092,PROD-0038,2024-12-13 09:48:00,3,793.42,0.0,190.42
ORD-1314,1,CUST-0071,PROD-0045,2025-03-20 17:30:00,1,127.27,6.36,9.67
ORD-1314,2,CUST-0071,PROD-0038,2025-03-20 17:30:00,1,793.42,119.01,53.95
ORD-1315,1,CUST-0085,PROD-0033,2025-09-07 17:56:00,3,1014.57,152.19,231.32
ORD-1315,2,CUST-0085,PROD-0025,2025-09-07 17:56:00,2,770.11,231.03,104.74
ORD-1315,3,CUST-0085,PROD-0027,2025-09-07 17:56:00,2,335.03,67.01,48.24
ORD-1316,1,CUST-0058,PROD-0045,2024-05-17 10:26:00,3,127.27,19.09,29.02
ORD-1316,2,CUST-0058,PROD-0036,2024-05-17 10:26:00,1,268.96,13.45,20.44
ORD-1316,3,CUST-0058,PROD-0021,2024-05-17 10:26:00,3,851.39,255.42,183.9
ORD-1317,1,CUST-0088,PROD-0033,2024-12-20 18:08:00,3,1014.57,304.37,219.15
ORD-1317,2,CUST-0088,PROD-0035,2024-12-20 18:08:00,3,392.23,0.0,94.14
ORD-1318,1,CUST-0098,PROD-0044,2024-12-27 16:30:00,2,1197.09,0.0,191.53
